"vereda_id","mun_id","anio","post","puntaje","puntaje_c","tratada","luminosidad","vel_descarga","vel_subida","latencia_ms","personas_conectadas","n_establecimientos","gasto_sustitutos","poblacion","hogares","ipm","dist_cabecera_km"
9356,172,2024,0,50.355,-10.109,0,3.365,15,3.7,82.6,49,3,67700,370,100,0.558,19.8
9356,172,2026,1,50.355,-10.109,0,3.795,14.2,4.5,83.1,91,5,72400,370,100,0.558,19.8
9357,172,2024,0,95,34.536,1,1.367,0.5,0.2,125,26,3,90300,428,121,0.817,38.9
9357,172,2026,1,95,34.536,1,1.535,8.9,4.3,104.7,44,1,61800,428,121,0.817,38.9
9358,172,2024,0,45.994,-14.47,0,6.6,15.8,5.6,88.2,32,2,50800,224,60,0.513,19.9
9358,172,2026,1,45.994,-14.47,0,5.418,16.5,5.5,68.3,48,3,48800,224,60,0.513,19.9
9359,172,2024,0,63.499,3.035,1,3,10.9,2.5,67.9,56,7,78100,415,117,0.612,24.7
9359,172,2026,1,63.499,3.035,1,4.45,21.3,7,45.1,129,5,52200,415,117,0.612,24.7
9360,172,2024,0,53.027,-7.437,0,2.634,16.2,4.2,72.9,222,25,68700,1187,362,0.568,18.5
9360,172,2026,1,53.027,-7.437,0,2.662,17.3,5.2,71.7,307,15,59200,1187,362,0.568,18.5
9361,172,2024,0,17.584,-42.88,0,2.846,13.7,6.3,70,173,7,41000,422,126,0.291,8.6
9361,172,2026,1,17.584,-42.88,0,3.143,17.2,6.5,68,165,10,41100,422,126,0.291,8.6
9362,172,2024,0,42.125,-18.339,0,4.433,11.8,5.5,78.2,103,8,57200,368,105,0.44,17.5
9362,172,2026,1,42.125,-18.339,0,5.164,17.4,4.7,69.7,110,5,47300,368,105,0.44,17.5
9363,172,2024,0,59.292,-1.172,0,2.572,7.8,4.3,69.6,46,0,76700,354,87,0.528,24
9363,172,2026,1,59.292,-1.172,0,3.025,12.9,4.4,69.1,45,4,67300,354,87,0.528,24
9364,172,2024,0,38.303,-22.161,0,3.751,11.3,4.6,71.7,192,13,42400,702,195,0.368,23
9364,172,2026,1,38.303,-22.161,0,5.27,11.3,5,57.2,196,13,44600,702,195,0.368,23
9365,172,2024,0,17.141,-43.323,0,3.487,14.2,6.8,78.8,127,9,43800,474,129,0.224,11.4
9365,172,2026,1,17.141,-43.323,0,3.293,19.6,6,73.7,123,8,38000,474,129,0.224,11.4
9366,172,2024,0,81.914,21.45,1,1.281,8.4,0.4,113.8,62,1,78000,618,176,0.719,33
9366,172,2026,1,81.914,21.45,1,2.361,17.4,5.5,85.8,79,9,54800,618,176,0.719,33
9367,172,2024,0,48.278,-12.186,0,4.879,15.9,4.5,78,106,3,72100,367,105,0.416,18.7
9367,172,2026,1,48.278,-12.186,0,7.261,20.8,5.8,70.9,102,6,62900,367,105,0.416,18.7
9368,172,2024,0,33.198,-27.266,0,3.361,19.4,4.9,81.4,32,4,41200,159,48,0.353,17.7
9368,172,2026,1,33.198,-27.266,0,4.111,18.4,5.9,65.7,42,4,38500,159,48,0.353,17.7
9369,172,2024,0,43.405,-17.059,0,3.87,15.4,3.9,68.9,168,7,48000,567,159,0.476,20.8
9369,172,2026,1,43.405,-17.059,0,4.638,14,3.4,71.7,203,5,51900,567,159,0.476,20.8
9370,172,2024,0,76.715,16.251,1,1.91,7.2,2.6,91.4,137,11,78700,1071,293,0.635,24.1
9370,172,2026,1,76.715,16.251,1,3.199,18.8,5.6,80.1,193,11,46100,1071,293,0.635,24.1
9371,172,2024,0,69.662,9.198,1,2.155,9.4,3.3,90.4,48,5,77900,326,93,0.569,31.8
9371,172,2026,1,69.662,9.198,1,2.536,17.9,7.3,71.6,85,4,53700,326,93,0.569,31.8
9372,172,2024,0,49.907,-10.557,0,4.214,9.3,3.7,87.7,33,1,61900,258,81,0.481,17.4
9372,172,2026,1,49.907,-10.557,0,3.942,10.3,5.6,74.2,34,4,58700,258,81,0.481,17.4
9373,172,2024,0,32.858,-27.606,0,4.126,17,4.8,58.1,75,2,46100,231,61,0.379,17.6
9373,172,2026,1,32.858,-27.606,0,5.497,16.2,7.1,71.5,73,3,51200,231,61,0.379,17.6
9374,172,2024,0,37.611,-22.853,0,3.734,12.5,5.5,77.1,80,3,58300,332,87,0.335,13.7
9374,172,2026,1,37.611,-22.853,0,4.314,22,5.1,77,82,7,48500,332,87,0.335,13.7
9375,172,2024,0,41.593,-18.871,0,7.844,16.5,4.5,74.3,60,5,37600,395,111,0.429,24.6
9375,172,2026,1,41.593,-18.871,0,5.607,19.8,4.6,59.9,73,5,36800,395,111,0.429,24.6
9376,172,2024,0,66.335,5.871,1,3.424,7.5,1.3,90.4,209,11,65200,875,223,0.576,27
9376,172,2026,1,66.335,5.871,1,5.218,20.7,5.5,79.5,307,10,49500,875,223,0.576,27
9377,172,2024,0,48.97,-11.494,0,5.224,11.8,7.3,84.4,45,5,64800,247,70,0.459,19.6
9377,172,2026,1,48.97,-11.494,0,5.506,11.3,8.1,87.7,46,7,63000,247,70,0.459,19.6
9378,172,2024,0,78.921,18.457,1,2.648,1.6,0.3,100.2,25,5,89200,301,86,0.659,29.4
9378,172,2026,1,78.921,18.457,1,2.17,17.3,6.1,81,31,4,53200,301,86,0.659,29.4
9379,172,2024,0,50.872,-9.592,0,3.504,14.7,1.7,64.4,95,4,61100,409,134,0.414,19.1
9379,172,2026,1,50.872,-9.592,0,5.293,16.6,3.6,56.5,118,6,51000,409,134,0.414,19.1
9380,172,2024,0,65.511,5.047,1,2.139,8.3,3.9,75.5,80,7,66000,595,157,0.608,30.3
9380,172,2026,1,65.511,5.047,1,2.741,20,8.1,58.2,162,12,45600,595,157,0.608,30.3
9381,172,2024,0,56.558,-3.906,0,3.062,13.4,4.5,88.6,70,4,64600,388,105,0.435,19.8
9381,172,2026,1,56.558,-3.906,0,2.356,16.2,7,74.4,72,5,48300,388,105,0.435,19.8
9382,172,2024,0,34.846,-25.618,0,4.561,8.5,4.7,88.6,167,14,56800,741,185,0.375,15.4
9382,172,2026,1,34.846,-25.618,0,2.783,14.2,5.6,71.9,236,9,43900,741,185,0.375,15.4
9383,172,2024,0,62.244,1.78,1,2.205,10.8,4.6,79.6,68,3,48000,534,137,0.622,27.4
9383,172,2026,1,62.244,1.78,1,3.923,21,6.4,69.9,132,11,33800,534,137,0.622,27.4
9384,172,2024,0,55.297,-5.167,0,3.005,13,5.6,76.5,137,6,72700,450,121,0.533,20.7
9384,172,2026,1,55.297,-5.167,0,3.812,15.2,5,75.6,122,8,47300,450,121,0.533,20.7
9385,172,2024,0,42.369,-18.095,0,4.916,13.2,5.2,67.5,183,14,53700,1057,263,0.351,17.4
9385,172,2026,1,42.369,-18.095,0,4.949,12.6,6.8,60.4,205,20,46000,1057,263,0.351,17.4
9386,172,2024,0,85.757,25.293,1,1.799,1.7,2.1,112.9,27,3,85800,257,70,0.786,30.7
9386,172,2026,1,85.757,25.293,1,2.361,13,6.8,97.7,39,2,54800,257,70,0.786,30.7
9387,172,2024,0,36.48,-23.984,0,3.308,15.9,4.4,78.8,261,11,59500,756,238,0.435,18
9387,172,2026,1,36.48,-23.984,0,4.8,13.9,5.4,72.6,235,12,44900,756,238,0.435,18
9388,172,2024,0,49.606,-10.858,0,4.713,10.8,3.8,66.6,84,7,55600,301,89,0.507,16.2
9388,172,2026,1,49.606,-10.858,0,4.889,16.5,6.1,70.7,79,6,61600,301,89,0.507,16.2
9389,172,2024,0,43.71,-16.754,0,5.896,13.8,4.4,60.6,118,6,59100,453,127,0.441,28.4
9389,172,2026,1,43.71,-16.754,0,6.221,16.9,4.1,57.1,119,10,50900,453,127,0.441,28.4
9390,172,2024,0,45.166,-15.298,0,5.469,14.3,5.8,67.5,229,11,59000,1020,265,0.431,16.8
9390,172,2026,1,45.166,-15.298,0,4.61,15.9,5.2,61,195,16,53000,1020,265,0.431,16.8
9391,172,2024,0,71.348,10.884,1,2.246,12,4.4,92.3,18,4,70100,267,73,0.596,24.6
9391,172,2026,1,71.348,10.884,1,3.718,20.2,7.3,75.8,45,2,61600,267,73,0.596,24.6
9392,172,2024,0,27.463,-33.001,0,2.901,14.9,6.3,69.1,38,6,47600,179,47,0.292,13
9392,172,2026,1,27.463,-33.001,0,2.299,19,5.9,58.4,54,4,47600,179,47,0.292,13
9393,172,2024,0,44.953,-15.511,0,4.623,12.2,7.2,74.2,126,1,46800,492,133,0.406,20.9
9393,172,2026,1,44.953,-15.511,0,4.564,17.3,6.7,64.1,149,9,43300,492,133,0.406,20.9
9394,172,2024,0,74.485,14.021,1,3.649,6,2.8,94.3,80,7,66300,639,175,0.589,23.2
9394,172,2026,1,74.485,14.021,1,2.946,15.9,6,85.2,78,5,56700,639,175,0.589,23.2
9395,172,2024,0,73.146,12.682,1,1.491,9.4,1.2,99.4,68,2,69100,389,104,0.622,31.9
9395,172,2026,1,73.146,12.682,1,3.344,16.3,4.8,67.2,123,4,56800,389,104,0.622,31.9
9396,172,2024,0,40.916,-19.548,0,3.137,19.9,5.5,80,45,3,63100,164,49,0.336,17.2
9396,172,2026,1,40.916,-19.548,0,4.027,20.2,6.6,70.8,36,4,55800,164,49,0.336,17.2
9397,172,2024,0,61.636,1.172,1,3.227,4.2,2.4,83,60,6,69900,530,154,0.523,25.8
9397,172,2026,1,61.636,1.172,1,5.421,20.6,6.9,76.2,105,6,41800,530,154,0.523,25.8
9398,172,2024,0,34.566,-25.898,0,3.168,10.4,6.5,55.3,113,8,47900,429,124,0.47,21.2
9398,172,2026,1,34.566,-25.898,0,4.876,10.5,6.3,52.2,102,7,44300,429,124,0.47,21.2
9399,172,2024,0,68.065,7.601,1,2.334,11.5,4.5,88,103,5,63800,648,170,0.537,28.9
9399,172,2026,1,68.065,7.601,1,3.892,17.3,9,54.6,185,9,52800,648,170,0.537,28.9
9400,172,2024,0,41.371,-19.093,0,4.462,21.1,7.7,80.2,262,17,60700,856,231,0.46,20
9400,172,2026,1,41.371,-19.093,0,5.865,16.7,7.8,85.5,272,14,58000,856,231,0.46,20
9401,172,2024,0,69.721,9.257,1,1.711,8.7,2.7,86.4,74,4,79900,489,133,0.627,28.9
9401,172,2026,1,69.721,9.257,1,3.09,17,7.3,59,137,3,56300,489,133,0.627,28.9
9402,172,2024,0,53.415,-7.049,0,3.882,10.9,5.6,81.7,80,4,54300,351,96,0.509,23
9402,172,2026,1,53.415,-7.049,0,3.508,15.9,5.2,69.6,86,10,51500,351,96,0.509,23
9403,172,2024,0,52.721,-7.743,0,6.863,15.9,5.3,63,146,10,69200,746,192,0.481,19.2
9403,172,2026,1,52.721,-7.743,0,6.131,17.6,4.9,69.2,161,12,57800,746,192,0.481,19.2
9404,172,2024,0,47.488,-12.976,0,3.963,10.9,5.1,76.6,98,8,59500,441,118,0.365,29.3
9404,172,2026,1,47.488,-12.976,0,6.91,15.8,6.2,66.9,122,7,71300,441,118,0.365,29.3
9405,172,2024,0,35.59,-24.874,0,3.567,18.9,5.9,81,88,12,49700,318,93,0.433,16.1
9405,172,2026,1,35.59,-24.874,0,5.588,16.2,6.5,71,115,7,54200,318,93,0.433,16.1
9406,172,2024,0,63.002,2.538,1,3.884,8.7,4.9,96.8,117,11,66600,886,231,0.515,25.6
9406,172,2026,1,63.002,2.538,1,5.211,17.9,9.6,70.3,206,14,41500,886,231,0.515,25.6
9407,173,2024,0,57.477,-2.923,0,4.067,13.2,3.3,96.3,160,8,59000,534,155,0.472,20.4
9407,173,2026,1,57.477,-2.923,0,3.243,17.8,5.9,87.8,162,11,50600,534,155,0.472,20.4
9408,173,2024,0,26.197,-34.202,0,1.953,16.4,4.9,77.8,58,2,44300,191,57,0.354,10.5
9408,173,2026,1,26.197,-34.202,0,2.16,19.2,5.3,59.4,96,5,45000,191,57,0.354,10.5
9409,173,2024,0,63.306,2.906,1,2.588,16.3,4.6,95.6,95,4,60000,506,130,0.535,35.7
9409,173,2026,1,63.306,2.906,1,2.961,21.2,7.8,66,148,3,35500,506,130,0.535,35.7
9410,173,2024,0,50.106,-10.294,0,4.878,13.8,6,79.4,178,9,55200,495,136,0.351,26.1
9410,173,2026,1,50.106,-10.294,0,2.51,20.4,6.9,85.6,191,9,49900,495,136,0.351,26.1
9411,173,2024,0,60.124,-0.276,0,2.802,10.9,5.5,80.6,99,5,76800,460,132,0.501,19.6
9411,173,2026,1,60.124,-0.276,0,3.216,11,5.9,89.8,120,7,61800,460,132,0.501,19.6
9412,173,2024,0,50.447,-9.953,0,3.446,18.3,4.8,66.6,98,2,57500,320,99,0.436,25.1
9412,173,2026,1,50.447,-9.953,0,3.13,18.4,5,69.5,126,3,54900,320,99,0.436,25.1
9413,173,2024,0,53.9,-6.5,0,5.138,13.1,5.1,88.7,244,17,40000,718,192,0.598,23.8
9413,173,2026,1,53.9,-6.5,0,3.413,16.3,5.5,85.3,291,11,49200,718,192,0.598,23.8
9414,173,2024,0,87.941,27.541,1,1.933,0.5,2.6,116.1,45,2,84800,314,89,0.765,45.4
9414,173,2026,1,87.941,27.541,1,2.604,11.3,5.2,107.3,86,3,61600,314,89,0.765,45.4
9415,173,2024,0,65.592,5.192,1,3.059,12.1,3.1,88.6,84,6,65600,399,132,0.6,26.6
9415,173,2026,1,65.592,5.192,1,3.646,21,8.5,73.5,140,6,47700,399,132,0.6,26.6
9416,173,2024,0,86.499,26.099,1,1.314,0.5,0.2,119.6,36,3,84100,421,117,0.606,30.4
9416,173,2026,1,86.499,26.099,1,1.843,8.7,3,92.8,61,1,73600,421,117,0.606,30.4
9417,173,2024,0,56.476,-3.924,0,2.855,11.7,3.9,96.4,53,2,47300,213,56,0.588,27
9417,173,2026,1,56.476,-3.924,0,2.939,15,4.6,83.7,55,5,47900,213,56,0.588,27
9418,173,2024,0,95,34.6,1,0.585,2.3,0.6,123.6,22,1,84200,243,70,0.751,33.4
9418,173,2026,1,95,34.6,1,0.918,11.9,5.3,114.6,39,2,75700,243,70,0.751,33.4
9419,173,2024,0,41.876,-18.524,0,3.098,13.1,5.4,84.4,98,9,58500,326,88,0.437,20.9
9419,173,2026,1,41.876,-18.524,0,3.078,14.5,6.2,65.9,158,5,53600,326,88,0.437,20.9
9420,173,2024,0,69.467,9.067,1,1.051,10.5,0.6,98,67,4,48300,327,90,0.534,37.5
9420,173,2026,1,69.467,9.067,1,1.759,25.1,4.4,77.2,108,3,51300,327,90,0.534,37.5
9421,173,2024,0,89.491,29.091,1,0.812,3,0.2,125.3,142,5,81600,919,252,0.751,31.9
9421,173,2026,1,89.491,29.091,1,1.275,14.2,4.9,100.1,244,15,64200,919,252,0.751,31.9
9422,173,2024,0,55.159,-5.241,0,2.282,13.8,7,86.4,83,2,53700,418,117,0.533,40
9422,173,2026,1,55.159,-5.241,0,2.67,15.6,5.2,90.2,164,6,53500,418,117,0.533,40
9423,173,2024,0,51.786,-8.614,0,3.919,14.6,4.3,84,117,5,56900,496,133,0.462,20.2
9423,173,2026,1,51.786,-8.614,0,3.488,16.5,5.7,73.5,153,4,53700,496,133,0.462,20.2
9424,173,2024,0,65.088,4.688,1,2.16,13.6,2.5,97.8,63,5,76500,379,135,0.626,26.2
9424,173,2026,1,65.088,4.688,1,4.379,20.7,6.9,80,126,7,51900,379,135,0.626,26.2
9425,173,2024,0,45.935,-14.465,0,2.715,14.9,5,47.7,171,5,54000,582,187,0.425,17.9
9425,173,2026,1,45.935,-14.465,0,3.085,17.9,7.4,59.7,205,10,58200,582,187,0.425,17.9
9426,173,2024,0,45.18,-15.22,0,5.513,21.1,4.3,69.4,118,5,62700,352,104,0.444,16
9426,173,2026,1,45.18,-15.22,0,3.583,18.4,6.7,72.6,102,3,53800,352,104,0.444,16
9427,173,2024,0,86.501,26.102,1,1.602,4.4,1.2,113.5,81,7,92900,667,201,0.667,28.5
9427,173,2026,1,86.501,26.102,1,2.659,11.9,4.8,99.9,104,7,78800,667,201,0.667,28.5
9428,173,2024,0,51.092,-9.308,0,2.446,16.6,1.4,75.7,163,10,57400,837,226,0.364,17.4
9428,173,2026,1,51.092,-9.308,0,3.358,14.5,4.3,75.1,212,15,54700,837,226,0.364,17.4
9429,173,2024,0,43.079,-17.321,0,5.597,18.8,5.3,81.3,202,11,51100,561,148,0.446,20.4
9429,173,2026,1,43.079,-17.321,0,6.828,14.8,5.9,84.9,183,10,51400,561,148,0.446,20.4
9430,173,2024,0,90.874,30.474,1,1.463,5.6,1.5,132.8,55,3,80100,621,183,0.787,35.9
9430,173,2026,1,90.874,30.474,1,1.444,14.2,6.2,120.2,116,1,62500,621,183,0.787,35.9
9431,173,2024,0,49.443,-10.957,0,3.152,13.1,5.8,70.7,141,9,49700,568,162,0.388,23.8
9431,173,2026,1,49.443,-10.957,0,4.175,12,5.8,87.8,193,10,53300,568,162,0.388,23.8
9432,173,2024,0,46.04,-14.36,0,2.163,7.5,4.6,83.9,155,5,68700,377,102,0.479,22.6
9432,173,2026,1,46.04,-14.36,0,3.216,13.2,6.7,84.5,152,6,64200,377,102,0.479,22.6
9433,173,2024,0,27.455,-32.945,0,2.593,18.6,7.4,87.1,174,5,62500,380,113,0.412,15.4
9433,173,2026,1,27.455,-32.945,0,2.149,14.2,8.3,79.3,198,11,47000,380,113,0.412,15.4
9434,173,2024,0,75.266,14.867,1,2.257,12.2,3.1,110.2,43,1,74800,254,74,0.646,24.4
9434,173,2026,1,75.266,14.867,1,4.479,18.9,6,92.7,52,1,61800,254,74,0.646,24.4
9435,173,2024,0,47.728,-12.672,0,4.14,15.9,6.5,79.5,147,8,57200,528,171,0.491,23.4
9435,173,2026,1,47.728,-12.672,0,3.826,16.2,5,76.6,209,10,51600,528,171,0.491,23.4
9436,173,2024,0,48.008,-12.392,0,3.452,9.6,5,84.2,160,6,59500,555,152,0.484,16.6
9436,173,2026,1,48.008,-12.392,0,3.897,14,6.7,77.8,196,5,51300,555,152,0.484,16.6
9437,173,2024,0,69.692,9.292,1,3.779,6.8,4,106.5,96,7,63400,721,179,0.606,29.6
9437,173,2026,1,69.692,9.292,1,3.32,20.9,6.1,81.2,221,6,44600,721,179,0.606,29.6
9438,173,2024,0,32.884,-27.516,0,4.665,19,3.4,85.8,193,7,46300,492,152,0.344,16.6
9438,173,2026,1,32.884,-27.516,0,3.913,22,4.6,65,219,18,46400,492,152,0.344,16.6
9439,173,2024,0,36.772,-23.628,0,1.382,15.2,4.6,65.7,149,2,65800,341,91,0.414,19.6
9439,173,2026,1,36.772,-23.628,0,2.775,18.3,5.3,61.9,153,6,48700,341,91,0.414,19.6
9440,173,2024,0,65.062,4.662,1,2.167,6.7,4.5,89.9,86,8,62500,460,125,0.585,24.4
9440,173,2026,1,65.062,4.662,1,3.251,21.2,7.1,78.1,152,7,46800,460,125,0.585,24.4
9441,173,2024,0,67.882,7.483,1,1.96,14.8,1.9,93.4,65,3,67200,265,70,0.617,30.3
9441,173,2026,1,67.882,7.483,1,4.501,28.3,6.2,81.3,106,4,51700,265,70,0.617,30.3
9442,173,2024,0,40.482,-19.918,0,2.649,14,5.9,78.2,101,2,45000,404,110,0.454,19.6
9442,173,2026,1,40.482,-19.918,0,4.534,17.8,4.2,67.5,171,2,37600,404,110,0.454,19.6
9443,173,2024,0,38.038,-22.362,0,2.303,15.7,6,78.8,268,9,54700,625,177,0.456,16.3
9443,173,2026,1,38.038,-22.362,0,3.094,20.9,7.9,61.6,186,4,58400,625,177,0.456,16.3
9444,173,2024,0,63.349,2.949,1,2.766,10.6,3.8,97.3,37,1,66300,176,44,0.612,25.2
9444,173,2026,1,63.349,2.949,1,4.681,19.8,7.1,75.3,78,3,42700,176,44,0.612,25.2
9445,173,2024,0,47.367,-13.033,0,3.114,17.5,2.5,82.9,148,12,56500,644,212,0.502,20.4
9445,173,2026,1,47.367,-13.033,0,3.341,18.4,5.2,87.4,104,11,51100,644,212,0.502,20.4
9446,173,2024,0,50.849,-9.551,0,1.967,12.3,5.7,76.5,88,5,46900,425,123,0.408,30.5
9446,173,2026,1,50.849,-9.551,0,2.728,18.2,6.1,86,129,8,45300,425,123,0.408,30.5
9447,173,2024,0,70.656,10.257,1,1.451,7.1,3.2,91.8,74,4,72500,338,91,0.596,27.5
9447,173,2026,1,70.656,10.257,1,3.437,14.3,5.9,69.7,134,4,52300,338,91,0.596,27.5
9448,173,2024,0,51.719,-8.681,0,3.655,17.1,5,85.1,78,4,50900,359,92,0.478,20.4
9448,173,2026,1,51.719,-8.681,0,4.442,16.4,6.2,76.8,61,7,49900,359,92,0.478,20.4
9449,173,2024,0,36.843,-23.556,0,5.21,13.1,4.1,77.9,160,15,31500,675,168,0.406,16.2
9449,173,2026,1,36.843,-23.556,0,3.271,15.4,5.3,78.3,169,15,27600,675,168,0.406,16.2
9450,173,2024,0,60.675,0.275,1,2.596,8.4,0.6,89.6,100,9,65200,347,140,0.542,26.6
9450,173,2026,1,60.675,0.275,1,5.58,19.4,6.2,71.2,166,7,48700,347,140,0.542,26.6
9451,173,2024,0,43.966,-16.434,0,4.597,16,8,87.4,68,1,68400,215,65,0.448,15.9
9451,173,2026,1,43.966,-16.434,0,3.806,17.6,6.7,74.3,85,3,63200,215,65,0.448,15.9
9452,173,2024,0,68.113,7.713,1,1.374,14.7,3.3,96,164,9,68100,648,192,0.498,28.7
9452,173,2026,1,68.113,7.713,1,2.836,20.1,6.4,85.1,332,15,53600,648,192,0.498,28.7
9453,173,2024,0,47.766,-12.634,0,2.25,13.9,4.2,69.2,216,3,52600,454,123,0.474,20.6
9453,173,2026,1,47.766,-12.634,0,2.935,17.9,4.1,62.7,171,8,48600,454,123,0.474,20.6
9454,173,2024,0,37.144,-23.256,0,4.202,21.1,3.8,83,642,17,53800,1200,313,0.424,18.7
9454,173,2026,1,37.144,-23.256,0,4.74,16.5,5.7,78.4,599,23,49800,1200,313,0.424,18.7
9455,173,2024,0,48.506,-11.894,0,2.534,17.6,7.4,80.4,206,16,50400,729,197,0.532,22.9
9455,173,2026,1,48.506,-11.894,0,3.419,16.4,6.8,75.9,279,20,50400,729,197,0.532,22.9
9456,173,2024,0,5,-55.4,0,1.16,8.1,3.6,87.9,109,10,43300,401,115,0.155,14.8
9456,173,2026,1,5,-55.4,0,1.245,11.2,3.4,85.5,133,11,37400,401,115,0.155,14.8
9457,173,2024,0,39.88,-20.52,0,3.248,19.7,4.4,59.2,138,5,37300,373,104,0.407,20.3
9457,173,2026,1,39.88,-20.52,0,4.959,23.2,4.6,61.4,130,10,33200,373,104,0.407,20.3
9458,173,2024,0,80.926,20.526,1,1.136,3.6,2.7,112.7,46,1,72200,420,123,0.681,28.1
9458,173,2026,1,80.926,20.526,1,1.666,14.9,6.5,87.7,111,1,33200,420,123,0.681,28.1
9459,173,2024,0,62.465,2.066,1,2.355,12.2,3.7,83.6,83,3,75200,329,85,0.643,30.4
9459,173,2026,1,62.465,2.066,1,4.208,22.6,6.8,79.8,142,6,54300,329,85,0.643,30.4
9460,174,2024,0,60.447,3.403,1,2.388,10.7,2.2,77.2,42,12,64300,409,110,0.477,27.6
9460,174,2026,1,60.447,3.403,1,4.01,18.8,6.8,45.1,86,5,53500,409,110,0.477,27.6
9461,174,2024,0,61.858,4.814,1,4.268,6.9,3.3,86.5,70,8,63500,551,143,0.603,23.5
9461,174,2026,1,61.858,4.814,1,6.866,19,7.3,64.9,135,7,45000,551,143,0.603,23.5
9462,174,2024,0,56.756,-0.288,0,3.486,10.3,5,89.3,108,10,72000,740,203,0.459,21.8
9462,174,2026,1,56.756,-0.288,0,2.807,9.6,4.7,87.5,158,7,57500,740,203,0.459,21.8
9463,174,2024,0,53.621,-3.423,0,5.903,15.2,2.6,78,165,11,54800,594,178,0.576,26.2
9463,174,2026,1,53.621,-3.423,0,4.563,15.2,4.4,83.9,114,7,60100,594,178,0.576,26.2
9464,174,2024,0,80.801,23.757,1,1.881,4.7,0.2,96.1,54,3,102900,435,127,0.637,32.9
9464,174,2026,1,80.801,23.757,1,3.741,15.1,4.5,73.6,91,3,69700,435,127,0.637,32.9
9465,174,2024,0,59.341,2.297,1,3.621,17.2,6.4,84.4,44,0,64400,246,71,0.609,25.5
9465,174,2026,1,59.341,2.297,1,6.006,21.1,10.5,77.1,71,3,55500,246,71,0.609,25.5
9466,174,2024,0,65.695,8.651,1,1.439,10.1,3.2,102,35,2,61100,339,96,0.678,22.9
9466,174,2026,1,65.695,8.651,1,3.779,23.8,7.4,79,92,10,45900,339,96,0.678,22.9
9467,174,2024,0,38.295,-18.749,0,2.861,17.1,5.6,70.3,145,12,52200,963,282,0.459,14.6
9467,174,2026,1,38.295,-18.749,0,2.972,19.6,6.2,63.9,177,14,44800,963,282,0.459,14.6
9468,174,2024,0,34.835,-22.209,0,4.411,19,3.5,68.2,125,12,46100,556,167,0.389,14.8
9468,174,2026,1,34.835,-22.209,0,2.834,19,5.7,76.1,132,13,51100,556,167,0.389,14.8
9469,174,2024,0,63.706,6.662,1,3.334,10.7,3.4,94,64,3,60000,487,136,0.527,24.2
9469,174,2026,1,63.706,6.662,1,3.541,19.7,6.7,79.8,88,7,54800,487,136,0.527,24.2
9470,174,2024,0,52.022,-5.022,0,2.847,10.3,5.4,77.2,295,16,68300,1158,302,0.431,21.8
9470,174,2026,1,52.022,-5.022,0,3.532,13.4,5.6,76.3,304,26,59400,1158,302,0.431,21.8
9471,174,2024,0,72.566,15.522,1,1.655,7,3.6,89.9,102,7,71500,536,152,0.546,22.9
9471,174,2026,1,72.566,15.522,1,3.012,17.9,7.9,64.5,163,3,54900,536,152,0.546,22.9
9472,174,2024,0,57.332,0.288,1,3.593,10.1,4.4,91.2,48,6,63900,501,133,0.553,18.6
9472,174,2026,1,57.332,0.288,1,4.025,24,8.6,63.8,125,12,52000,501,133,0.553,18.6
9473,174,2024,0,54.896,-2.148,0,3.094,6.1,3.9,76.6,19,4,58600,212,67,0.499,25.7
9473,174,2026,1,54.896,-2.148,0,2.835,10.4,5,61.1,25,2,61200,212,67,0.499,25.7
9474,174,2024,0,43.537,-13.507,0,4.425,14.5,5.8,71.5,51,4,42500,300,78,0.517,42.2
9474,174,2026,1,43.537,-13.507,0,6.786,15.4,6.4,65.7,65,3,47200,300,78,0.517,42.2
9475,174,2024,0,67.002,9.958,1,1.627,3.6,3.8,91.7,107,7,70100,641,162,0.608,21.3
9475,174,2026,1,67.002,9.958,1,4.065,21.3,6.8,75.9,151,7,54200,641,162,0.608,21.3
9476,174,2024,0,33.968,-23.076,0,2.156,19.5,3.9,62.9,66,5,50800,299,94,0.343,13
9476,174,2026,1,33.968,-23.076,0,3.235,17.9,6.4,70.7,80,5,48800,299,94,0.343,13
9477,174,2024,0,79.398,22.354,1,1.217,5,4.7,103.3,49,3,78300,402,112,0.543,39.5
9477,174,2026,1,79.398,22.354,1,1.865,16.1,5.6,104.6,75,4,55200,402,112,0.543,39.5
9478,174,2024,0,58.34,1.296,1,3.861,13.5,2.3,88.5,104,8,73400,705,210,0.498,22.2
9478,174,2026,1,58.34,1.296,1,7.192,19.6,7.3,65.4,259,8,54500,705,210,0.498,22.2
9479,174,2024,0,73.005,15.961,1,3.218,7.8,3.3,111.1,97,6,73500,678,180,0.607,32.6
9479,174,2026,1,73.005,15.961,1,4.333,12.3,8.2,81.8,106,6,61500,678,180,0.607,32.6
9480,174,2024,0,69.953,12.909,1,2.242,7.4,2.4,92,97,4,72200,626,174,0.605,25.5
9480,174,2026,1,69.953,12.909,1,2.641,17.6,7.2,80.8,119,13,52100,626,174,0.605,25.5
9481,174,2024,0,64.082,7.038,1,2.334,12.8,3.9,86.2,77,5,62300,533,152,0.537,22.2
9481,174,2026,1,64.082,7.038,1,4.706,18.5,7.3,56.2,166,9,47100,533,152,0.537,22.2
9482,174,2024,0,56.384,-0.66,0,2.957,9,4,75.3,60,7,58800,439,107,0.471,21.4
