"persona_id","anio","comuna","pos_x_km","pos_y_km","satisfaccion_vida","ice","formal","cotiza_ss","horas_sem","ingreso_lab","edad","mujer","educ_anios","estrato","s_comercio","s_manufactura","s_construccion","s_alojamiento","s_transporte","s_serv_domestico","s_salud_educ","s_finanzas_prof","g_comercio","g_manufactura","g_construccion","g_alojamiento","g_transporte","g_serv_domestico","g_salud_educ","g_finanzas_prof"
2409,2023,1,4.632,8.359,6,53.6,1,1,45,660000,31,0,6,3,0.3348,0.0904,0.0567,0.1814,0.0148,0.0916,0.0686,0.1617,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2410,2023,5,6.824,12.785,8,39.4,0,0,42,820000,33,0,5,1,0.4005,0.3472,0.0537,0.0483,0.0731,0.02,0.0225,0.0347,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2411,2023,7,3.82,11.62,8,42.1,0,0,41,1200000,18,1,10,1,0.246,0.4839,0.0152,0.0461,0.045,0.0587,0.0629,0.0422,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2412,2023,22,5.529,14.8,9,56.6,0,1,32,1140000,45,0,6,2,0.1167,0.6171,0.0206,0.1219,0.0299,0.0237,0.0413,0.0288,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2413,2023,12,7.109,4.349,10,71.2,0,1,39,1500000,27,0,12,6,0.1171,0.0092,0.1584,0.0432,0.0274,0.1166,0.2932,0.2349,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2414,2023,20,2.475,11.216,9,46.3,0,0,53,1120000,33,1,9,1,0.1539,0.6268,0.0068,0.059,0.0281,0.0378,0.0283,0.0593,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2415,2023,7,6.216,7.889,10,59.8,1,1,52,1950000,27,1,10,3,0.3437,0.1107,0.0261,0.2447,0.0413,0.0706,0.074,0.0889,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2416,2023,21,4.516,5.752,7,66,1,1,47,2590000,61,1,9,4,0.3259,0.0055,0.0106,0.1501,0.0311,0.1995,0.143,0.1343,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2417,2023,14,6.706,9.141,5,53.1,0,0,53,1660000,37,0,7,3,0.2952,0.0646,0.0359,0.1753,0.1216,0.0555,0.0854,0.1665,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2418,2023,13,4.935,10.199,6,40.1,0,1,48,950000,46,1,6,3,0.3752,0.047,0.0305,0.1199,0.0426,0.2545,0.0475,0.0828,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2419,2023,7,4.729,6.629,5,52.9,0,1,40,1800000,29,0,7,3,0.1694,0.0224,0.0255,0.3627,0.0655,0.1191,0.1292,0.1062,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2420,2023,22,1.149,10.888,8,75.3,1,1,40,2860000,39,0,12,3,0.2585,0.4234,0.0311,0.0339,0.0644,0.096,0.0633,0.0294,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2421,2023,3,9.509,9.879,6,39.5,0,1,47,1070000,30,0,5,2,0.2146,0.1415,0.0486,0.0458,0.3583,0.042,0.0724,0.0768,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2422,2023,5,5.976,13.432,8,53,0,1,46,740000,46,0,3,1,0.1593,0.7159,0.0119,0.0167,0.0327,0.029,0.0144,0.0201,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2423,2023,20,1.857,11.92,8,52.5,0,0,34,650000,40,0,5,1,0.1272,0.5633,0.0147,0.0899,0.0684,0.0809,0.022,0.0336,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2424,2023,7,8.528,8.358,8,57.4,1,0,44,1400000,62,0,10,1,0.2457,0.0227,0.0491,0.0583,0.4673,0.0473,0.0657,0.0439,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2425,2023,11,6.375,10.64,6,39.7,0,1,55,1050000,30,1,5,1,0.65,0.0674,0.0118,0.0572,0.1133,0.0225,0.0274,0.0504,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2426,2023,21,2.388,5.302,8,48.6,0,1,52,1120000,42,1,11,3,0.1754,0.0226,0.0165,0.073,0.0119,0.5472,0.1041,0.0493,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2427,2023,8,8.986,6.351,9,58.2,1,1,44,1530000,52,1,11,4,0.2858,0.0212,0.0726,0.0669,0.1037,0.0353,0.2105,0.204,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2428,2023,22,3.226,14.8,9,38.5,0,0,47,1010000,27,1,7,1,0.2896,0.4981,0.0091,0.0712,0.0141,0.051,0.0534,0.0135,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2429,2023,5,4.012,14.432,8,51,1,1,45,810000,35,0,5,1,0.1391,0.7289,0.0056,0.0185,0.0321,0.0356,0.0218,0.0184,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2430,2023,22,2.964,10.486,6,55.1,1,0,40,770000,52,0,8,2,0.1189,0.5805,0.0235,0.0589,0.0531,0.0386,0.0732,0.0533,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2431,2023,19,8.414,12.356,7,35.5,0,0,41,990000,53,1,5,1,0.2917,0.1352,0.0323,0.109,0.2985,0.0667,0.0482,0.0184,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2432,2023,19,7.15,13.662,7,26.9,0,0,44,1070000,32,1,5,1,0.1123,0.5946,0.0138,0.0394,0.1372,0.0386,0.0243,0.0398,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2433,2023,19,8.368,10.688,8,47.2,0,1,45,1250000,46,1,9,2,0.3087,0.1838,0.0502,0.1977,0.1412,0.0425,0.0346,0.0413,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2434,2023,1,4.336,6.822,8,69.2,1,1,51,2490000,55,1,8,2,0.4017,0.0303,0.0276,0.0817,0.0173,0.1516,0.0898,0.2,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2435,2023,3,8.647,10.47,7,50.5,1,0,51,1670000,45,0,8,2,0.3383,0.1451,0.0568,0.0669,0.2345,0.0296,0.0602,0.0686,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2436,2023,11,5.782,8.079,8,56.1,0,1,37,1170000,35,1,9,1,0.4846,0.0339,0.0431,0.0616,0.157,0.1057,0.0282,0.0859,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2437,2023,5,7.5,10.625,8,40.6,1,0,47,1580000,39,1,6,1,0.4781,0.0608,0.0369,0.0207,0.2165,0.026,0.0725,0.0885,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2438,2023,22,1.852,14.8,7,39.5,0,0,43,920000,39,1,7,1,0.0844,0.6923,0.0111,0.077,0.0216,0.0722,0.0242,0.0172,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2439,2023,17,7.871,7.718,6,45.3,0,0,38,860000,39,0,9,3,0.4669,0.0343,0.0767,0.1231,0.1125,0.0495,0.0486,0.0884,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2440,2023,22,1.274,13.848,8,53,0,0,42,1110000,50,1,3,1,0.3283,0.4757,0.0091,0.0759,0.0208,0.0211,0.0249,0.0442,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2441,2023,22,2.51,12.226,7,25.2,0,0,45,1410000,25,0,6,1,0.1949,0.6395,0.0055,0.0473,0.0201,0.0657,0.0134,0.0136,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2442,2023,8,7.34,4.051,7,55,0,1,36,2200000,50,0,12,4,0.1564,0.0106,0.1078,0.1434,0.0362,0.025,0.1608,0.3598,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2443,2023,22,1.067,11.902,8,41.3,0,0,40,650000,32,0,7,1,0.3567,0.3401,0.0243,0.1298,0.0355,0.072,0.0247,0.0169,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2444,2023,7,4.526,8.436,7,55,0,0,36,670000,36,0,7,1,0.6899,0.0414,0.0136,0.1197,0.0218,0.053,0.0329,0.0277,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2445,2023,19,9.261,12.529,7,45.2,0,0,33,870000,40,0,4,1,0.4337,0.1896,0.0305,0.0553,0.1527,0.0457,0.0277,0.0648,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2446,2023,8,8.904,4.177,7,56.9,1,1,53,1410000,38,0,10,4,0.2324,0.0089,0.2254,0.1531,0.0851,0.0489,0.1624,0.0838,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2447,2023,16,4.912,11.504,7,49.4,0,0,53,4050000,40,1,14,2,0.3559,0.3905,0.0058,0.055,0.0498,0.0366,0.064,0.0424,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2448,2023,19,10.311,10.231,8,51.2,1,0,45,750000,42,0,7,1,0.3057,0.0903,0.0556,0.1424,0.2214,0.0283,0.0929,0.0634,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2449,2023,17,5.3,6.413,9,53.9,1,1,46,2150000,48,0,9,4,0.2699,0.018,0.0212,0.1439,0.0238,0.0831,0.049,0.3911,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2450,2023,7,4.897,10.193,7,56.3,1,0,36,1380000,54,0,7,1,0.3941,0.3208,0.0137,0.0379,0.055,0.0433,0.0501,0.0851,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2451,2023,5,4.584,12.915,8,48.2,1,1,35,1160000,33,0,8,1,0.1415,0.59,0.0057,0.0596,0.0453,0.0547,0.0576,0.0456,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2452,2023,6,4.92,11.183,6,43.8,0,0,41,1210000,28,1,10,2,0.2991,0.3009,0.0456,0.0641,0.0374,0.0861,0.0625,0.1043,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2453,2023,8,9.435,4.559,8,53.6,0,0,47,1450000,27,0,11,3,0.2364,0.0133,0.3229,0.0432,0.0491,0.0261,0.0957,0.2133,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2454,2023,22,2.276,12.172,7,48,0,0,43,1080000,23,0,6,2,0.3371,0.4449,0.0051,0.0604,0.0193,0.0808,0.0292,0.0232,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2455,2023,15,5.421,10.261,6,16.6,0,0,58,750000,27,1,5,1,0.6627,0.1014,0.0139,0.0515,0.0618,0.0313,0.0391,0.0383,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2456,2023,13,6.934,9.557,8,52.2,0,1,46,2420000,39,1,8,5,0.4456,0.0463,0.0264,0.1186,0.2133,0.0508,0.0685,0.0305,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2457,2023,6,3.921,11.487,7,62.5,0,1,41,1570000,69,1,10,1,0.1978,0.5701,0.0072,0.0743,0.0238,0.0619,0.0471,0.0178,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2458,2023,21,3.381,7.9,8,36.5,0,0,44,470000,41,1,8,2,0.437,0.0885,0.0104,0.0728,0.036,0.2992,0.0369,0.0192,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2459,2023,20,1.827,11.425,8,53.1,0,0,49,1290000,43,1,12,2,0.4169,0.3441,0.0065,0.0558,0.0289,0.063,0.0342,0.0506,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2460,2023,19,7.985,13.016,6,32.2,0,0,46,700000,47,1,3,1,0.21,0.3675,0.0167,0.0471,0.1841,0.0535,0.0348,0.0863,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2461,2023,20,0.2,10.763,7,39.2,0,0,51,1210000,31,0,4,1,0.1823,0.3372,0.0246,0.1374,0.0299,0.1652,0.0845,0.0389,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2462,2023,20,2.779,8.796,8,59.4,1,1,32,1480000,41,1,12,5,0.2915,0.0545,0.0179,0.1643,0.0319,0.2264,0.1023,0.1112,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2463,2023,16,3.625,12.331,8,47.3,1,0,52,1020000,32,1,8,1,0.1896,0.5928,0.0226,0.0367,0.0262,0.0305,0.0643,0.0373,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2464,2023,14,5.404,10.47,6,29.6,0,0,50,850000,33,0,5,1,0.3983,0.3374,0.022,0.0423,0.0899,0.0348,0.0424,0.0329,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2465,2023,7,4.453,10.197,8,47.3,1,0,34,2570000,51,0,5,2,0.1747,0.283,0.018,0.1445,0.0562,0.2092,0.0587,0.0557,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2466,2023,5,7.796,12.293,6,30.7,0,0,52,410000,48,0,0,1,0.1615,0.2841,0.0426,0.1149,0.1538,0.0435,0.0444,0.1552,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2467,2023,7,6.515,7.817,8,51.6,1,1,40,960000,32,1,11,3,0.6491,0.0363,0.0296,0.1438,0.0447,0.0393,0.0351,0.0221,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2468,2023,18,1.366,12.074,8,40.1,0,0,39,1760000,43,1,8,1,0.0872,0.6799,0.0075,0.0427,0.0156,0.1138,0.0197,0.0336,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2469,2023,2,10.948,7.961,8,49.1,0,0,55,1080000,57,0,10,1,0.182,0.0378,0.1882,0.0552,0.2664,0.0455,0.1389,0.086,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2470,2023,17,8.829,5.889,8,45.8,0,0,51,510000,33,0,6,3,0.2303,0.0248,0.2052,0.0774,0.2139,0.0262,0.0577,0.1645,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2471,2023,17,7.175,4.783,7,52.4,0,0,47,1480000,35,1,5,4,0.2349,0.0146,0.1143,0.1761,0.0153,0.1495,0.1989,0.0964,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2472,2023,5,4.422,13.994,6,50.7,0,0,39,860000,38,1,7,1,0.0583,0.6911,0.0097,0.0256,0.0394,0.065,0.0581,0.0528,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2473,2023,22,1.044,14.8,8,35.6,0,0,51,970000,34,0,3,1,0.051,0.8633,0.0032,0.0197,0.0085,0.0177,0.0308,0.0058,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2474,2023,14,4.785,11.593,7,20,0,0,46,560000,41,1,0,1,0.2047,0.5886,0.0103,0.049,0.0515,0.0346,0.0262,0.0351,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2475,2023,10,3.395,4.015,8,54,1,1,39,1000000,70,1,8,4,0.1737,0.0222,0.0509,0.2409,0.0259,0.1486,0.2452,0.0926,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2476,2023,9,6.004,11.442,10,50.6,1,0,49,1370000,31,1,10,1,0.2213,0.2524,0.0444,0.1494,0.1326,0.0556,0.1056,0.0387,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2477,2023,4,6.613,8.247,7,43.4,0,1,50,1100000,34,0,7,2,0.4098,0.0593,0.0676,0.1278,0.1288,0.0975,0.0524,0.0568,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2478,2023,13,6.953,11.991,7,59,1,1,51,1010000,42,1,14,3,0.2049,0.3886,0.0232,0.0839,0.0863,0.0656,0.093,0.0545,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2479,2023,16,6.511,14.8,7,33.8,1,0,45,700000,59,1,9,1,0.1412,0.6015,0.0101,0.0786,0.0601,0.027,0.031,0.0505,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2480,2023,15,2.594,9.317,6,42.4,0,0,50,1190000,36,0,10,2,0.3221,0.116,0.0294,0.0944,0.0719,0.1888,0.1096,0.0678,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2481,2023,17,3.855,8.839,7,48.6,0,1,45,1070000,47,0,7,2,0.4901,0.1102,0.027,0.0862,0.0565,0.0729,0.0673,0.0898,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2482,2023,11,5.233,9.774,5,54.5,1,0,43,1530000,27,1,8,1,0.3147,0.2393,0.0092,0.1571,0.0949,0.0853,0.0323,0.0672,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2483,2023,17,6.781,10.85,8,45.5,0,1,44,590000,55,0,4,1,0.331,0.4014,0.0276,0.0606,0.0674,0.0546,0.0262,0.0312,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2484,2023,14,8.45,10.583,9,64.8,1,1,37,1160000,34,0,2,2,0.3362,0.1263,0.0242,0.2723,0.0865,0.0487,0.027,0.0788,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2485,2023,20,0.68,10.225,9,45.8,0,0,50,1120000,54,1,5,2,0.1949,0.3399,0.0125,0.1203,0.0214,0.1684,0.0652,0.0774,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2486,2023,13,6.251,8.479,8,62.5,1,1,43,1550000,46,1,15,2,0.5093,0.0304,0.0393,0.0777,0.2104,0.0688,0.0448,0.0193,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2487,2023,13,6.333,8.934,7,41.8,1,0,46,1050000,36,1,7,3,0.5093,0.0672,0.054,0.0988,0.0774,0.1253,0.0525,0.0155,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2488,2023,14,6.032,9.86,8,66.1,1,1,50,1450000,31,0,6,2,0.289,0.2715,0.0159,0.0928,0.1497,0.0638,0.0619,0.0554,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2489,2023,10,3.632,5.963,7,53.8,1,0,48,860000,34,0,6,2,0.1189,0.0297,0.062,0.2632,0.0276,0.2387,0.1481,0.1118,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2490,2023,17,7.514,6.61,10,73.6,1,1,53,1980000,35,1,12,4,0.3432,0.0262,0.0337,0.0513,0.139,0.0524,0.1063,0.2479,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2491,2023,5,4.586,14.318,5,44.9,1,0,33,690000,30,1,8,1,0.1298,0.6301,0.0089,0.0182,0.0951,0.017,0.0345,0.0664,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2492,2023,9,8.97,10.57,9,43.2,0,0,41,1270000,26,1,10,2,0.3272,0.0961,0.0916,0.1038,0.232,0.0247,0.0384,0.0862,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2493,2023,21,4.882,5.822,7,49.7,0,1,52,1090000,48,0,6,3,0.1357,0.0077,0.063,0.2893,0.0155,0.1525,0.0876,0.2487,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2494,2023,20,4.305,8.544,8,50.1,0,0,42,1610000,26,1,10,2,0.4638,0.0773,0.0203,0.1228,0.0298,0.0973,0.0625,0.1262,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2495,2023,8,11.8,5.882,7,39.6,0,0,41,520000,44,1,5,1,0.1619,0.0267,0.2679,0.0358,0.1023,0.0138,0.2191,0.1725,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2496,2023,13,7.114,9.168,9,67.9,1,1,47,1130000,25,0,6,3,0.5919,0.0391,0.0188,0.0676,0.0932,0.0472,0.1006,0.0416,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2497,2023,22,0.2,12.751,9,47.4,0,1,42,1920000,32,1,12,1,0.1446,0.6594,0.0066,0.0391,0.0173,0.1009,0.0186,0.0135,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2498,2023,11,5.793,9.357,7,42.2,0,0,40,490000,47,0,8,2,0.3818,0.1147,0.0333,0.0574,0.1254,0.0443,0.0658,0.1773,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2499,2023,21,5.672,7.95,9,54.3,1,1,46,2430000,29,0,13,3,0.5899,0.0235,0.029,0.0952,0.0456,0.041,0.0935,0.0823,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2500,2023,2,8.808,9.47,5,44.3,1,0,43,770000,36,1,6,2,0.3848,0.0566,0.0742,0.068,0.2179,0.0552,0.0428,0.1005,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2501,2023,5,4.804,13.209,6,35.2,0,0,46,890000,34,0,6,1,0.0849,0.7727,0.0053,0.0381,0.0487,0.0201,0.0175,0.0127,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2502,2023,5,5.609,11.027,6,31.3,0,0,44,980000,18,1,5,1,0.1965,0.2781,0.0171,0.1739,0.1165,0.1035,0.0905,0.0239,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2503,2023,14,7.853,11.943,7,66.9,0,1,46,1300000,52,1,12,1,0.1343,0.4511,0.058,0.046,0.1691,0.0293,0.0316,0.0806,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2504,2023,22,0.78,14.698,7,21.6,0,0,48,630000,21,1,4,1,0.1603,0.5369,0.0193,0.095,0.0268,0.1126,0.0286,0.0205,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2505,2023,19,8.145,11.306,6,38.3,0,0,54,1460000,27,1,7,1,0.3146,0.2086,0.043,0.0302,0.2854,0.0522,0.0178,0.0482,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2506,2023,14,6.549,7.748,8,57.1,0,0,50,1680000,35,0,12,4,0.4889,0.0594,0.0133,0.082,0.2257,0.0319,0.068,0.0308,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2507,2023,20,3.692,9.902,7,35,0,0,50,870000,41,1,9,2,0.1862,0.4412,0.0334,0.0445,0.021,0.1598,0.0549,0.059,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2508,2023,11,6.564,10.274,8,47.8,1,1,54,1150000,62,1,4,1,0.3767,0.1105,0.0353,0.0887,0.2017,0.0592,0.0367,0.0912,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2509,2023,7,7.703,7.805,6,48.4,0,1,40,1250000,43,1,12,3,0.27,0.0351,0.0369,0.0832,0.3683,0.0618,0.0634,0.0813,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2510,2023,22,2.795,13.997,9,65.4,1,1,43,1270000,41,0,6,2,0.2861,0.3841,0.0134,0.1045,0.0667,0.0333,0.0399,0.072,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2511,2023,22,1.381,12.282,6,34.2,0,0,43,960000,32,1,7,1,0.1126,0.7379,0.006,0.0272,0.0238,0.0541,0.0136,0.0248,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2512,2023,20,3.195,8.702,7,47.8,1,1,52,610000,34,0,5,1,0.4071,0.1191,0.0193,0.1674,0.0369,0.1387,0.0377,0.0738,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2513,2023,5,6.407,10.81,7,46.3,1,0,42,1110000,18,0,10,2,0.2571,0.3242,0.0224,0.0752,0.1735,0.0725,0.0402,0.0349,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2514,2023,5,7.397,11.077,8,61.7,1,0,44,2220000,26,1,14,4,0.1712,0.2311,0.0332,0.1691,0.1689,0.0968,0.0812,0.0485,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2515,2023,5,7.8,10.569,7,48,0,0,47,3380000,40,1,9,1,0.259,0.1112,0.0224,0.0285,0.4731,0.0402,0.0499,0.0157,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2516,2023,22,4.429,13.361,6,43.2,1,1,44,860000,66,1,6,1,0.0499,0.7834,0.0104,0.0388,0.0181,0.0342,0.0281,0.0371,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2517,2023,5,4.608,14.8,6,47.2,1,0,64,680000,34,1,7,1,0.1322,0.7826,0.0033,0.0297,0.0206,0.0147,0.0053,0.0116,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2518,2023,6,4.45,14.063,6,40.2,0,0,48,1090000,37,0,6,1,0.0937,0.7652,0.0052,0.0272,0.0129,0.0276,0.0339,0.0343,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2519,2023,22,3.204,12.62,7,35.6,0,1,31,780000,41,0,6,1,0.275,0.5433,0.0062,0.0216,0.0385,0.0522,0.0223,0.0409,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2520,2023,7,3.788,11.167,6,31,0,0,48,600000,33,0,6,1,0.2175,0.4957,0.0115,0.0326,0.0838,0.051,0.0455,0.0624,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2521,2023,16,6.368,12.078,7,57.4,1,1,46,1580000,25,0,6,1,0.1619,0.5183,0.0199,0.0693,0.0526,0.0719,0.0433,0.0628,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2522,2023,8,10.723,4.46,10,57.9,1,1,41,1750000,43,0,11,3,0.2554,0.0069,0.2402,0.0279,0.1718,0.047,0.1326,0.1182,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2523,2023,5,5.673,14.014,6,42.6,0,0,47,830000,31,1,6,1,0.1718,0.5111,0.0083,0.0705,0.1553,0.0395,0.0145,0.029,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2524,2023,21,3.958,5.896,8,48,1,0,43,730000,50,1,4,2,0.1862,0.0258,0.039,0.1445,0.019,0.3266,0.1378,0.1211,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2525,2023,6,2.379,13.632,7,31.3,0,1,41,1650000,67,0,9,1,0.059,0.8207,0.0039,0.0066,0.0425,0.0214,0.0153,0.0306,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2526,2023,5,4.915,13.145,6,40.4,0,0,47,500000,36,0,4,1,0.1135,0.6117,0.0108,0.0979,0.086,0.0311,0.0268,0.0222,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2527,2023,7,7.457,10.409,8,43.7,0,0,56,1640000,40,1,8,1,0.1273,0.4156,0.0189,0.0697,0.1597,0.0294,0.0616,0.1178,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2528,2023,22,1.749,10.677,7,51,0,0,49,650000,56,0,7,3,0.403,0.2679,0.0133,0.022,0.0168,0.1911,0.0469,0.039,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2529,2023,20,2.632,10.846,7,33.7,0,0,54,830000,48,1,0,1,0.1406,0.642,0.0148,0.0371,0.0432,0.0707,0.0369,0.0147,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2530,2023,8,7.764,7.418,8,43.8,0,0,38,1540000,49,1,9,2,0.3408,0.0232,0.1381,0.038,0.2307,0.0757,0.1042,0.0493,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2531,2023,20,3.925,6.784,8,59.6,1,0,47,2080000,34,1,13,3,0.1414,0.0201,0.0414,0.1206,0.0337,0.2495,0.3614,0.0319,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2532,2023,5,6.923,14.8,5,43.6,0,1,54,850000,18,1,6,1,0.2082,0.5361,0.0229,0.0483,0.1087,0.0168,0.0472,0.0118,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
2533,2023,16,2.673,12.431,5,34,0,0,49,830000,46,1,5,1,0.3659,0.2771,0.0201,0.0489,0.0556,0.0653,0.0631,0.104,1.5,0.8,-2.5,4.5,2,0.5,2.8,2.5
